ID_CELLA;UTM_EST;UTM_NORD
1234;509000;5023000
1235;513000;5023000
1236;517000;5023000
1237;521000;5023000
1238;525000;5023000
1239;529000;5023000
1240;533000;5023000
1241;537000;5023000
1242;541000;5023000
1243;545000;5023000
1244;549000;5023000
1245;553000;5023000
1246;557000;5023000
1247;561000;5023000
1248;565000;5023000
1249;569000;5023000
1250;573000;5023000
1251;577000;5023000
1252;581000;5023000
1253;585000;5023000
1254;589000;5023000
1255;593000;5023000
1256;597000;5023000
1257;601000;5023000
1258;605000;5023000
1259;609000;5023000
1260;613000;5023000
1261;617000;5023000
1262;621000;5023000
1263;625000;5023000
1264;629000;5023000
1265;633000;5023000
1266;637000;5023000
1267;641000;5023000
1268;645000;5023000
1269;649000;5023000
1270;653000;5023000
1271;657000;5023000
1272;661000;5023000
1273;665000;5023000
1274;669000;5023000
1275;673000;5023000
1276;677000;5023000
1277;681000;5023000
1278;685000;5023000
1279;689000;5023000
1280;693000;5023000
1281;697000;5023000
1282;457000;5027000
1283;461000;5027000
1284;465000;5027000
1285;469000;5027000
1286;473000;5027000
1287;477000;5027000
1288;481000;5027000
1289;485000;5027000
1290;489000;5027000
1291;493000;5027000
1292;497000;5027000
1293;501000;5027000
1294;505000;5027000
1295;509000;5027000
1296;513000;5027000
1297;517000;5027000
1298;521000;5027000
1299;525000;5027000
1300;529000;5027000
1301;533000;5027000
1302;537000;5027000
1303;541000;5027000
1304;545000;5027000
1305;549000;5027000
1306;553000;5027000
1307;557000;5027000
1308;561000;5027000
1309;565000;5027000
1310;569000;5027000
1311;573000;5027000
1312;577000;5027000
1313;581000;5027000
1314;585000;5027000
1315;589000;5027000
1316;593000;5027000
1317;597000;5027000
1318;601000;5027000
1319;605000;5027000
1320;609000;5027000
1321;613000;5027000
1322;617000;5027000
1323;621000;5027000
1324;625000;5027000
1325;629000;5027000
1326;633000;5027000
1327;637000;5027000
1328;641000;5027000
1329;645000;5027000
1330;649000;5027000
1331;653000;5027000
1332;657000;5027000
1333;661000;5027000
1334;665000;5027000
1335;669000;5027000
1336;673000;5027000
1337;677000;5027000
1338;681000;5027000
1339;685000;5027000
1340;689000;5027000
1341;693000;5027000
1342;697000;5027000
1343;457000;5031000
1344;461000;5031000
1345;465000;5031000
1346;469000;5031000
1347;473000;5031000
1348;477000;5031000
1349;481000;5031000
1350;485000;5031000
1351;489000;5031000
1352;493000;5031000
1353;497000;5031000
1354;501000;5031000
1355;505000;5031000
1356;509000;5031000
1357;513000;5031000
1358;517000;5031000
1359;521000;5031000
1360;525000;5031000
1361;529000;5031000
1362;533000;5031000
1363;537000;5031000
1364;541000;5031000
1365;545000;5031000
1366;549000;5031000
1367;553000;5031000
1368;557000;5031000
1369;561000;5031000
1370;565000;5031000
1371;569000;5031000
1372;573000;5031000
1373;577000;5031000
1374;581000;5031000
1375;585000;5031000
1376;589000;5031000
1377;593000;5031000
1378;597000;5031000
1379;601000;5031000
1380;605000;5031000
1381;609000;5031000
1382;613000;5031000
1383;617000;5031000
1384;621000;5031000
1385;625000;5031000
1386;629000;5031000
1387;633000;5031000
1388;637000;5031000
1389;641000;5031000
1390;645000;5031000
1391;649000;5031000
1392;653000;5031000
1393;657000;5031000
1394;661000;5031000
1395;665000;5031000
1396;669000;5031000
1397;673000;5031000
1398;677000;5031000
1399;681000;5031000
1400;685000;5031000
1401;689000;5031000
1402;693000;5031000
1403;697000;5031000
1404;457000;5035000
1405;461000;5035000
1406;465000;5035000
1407;469000;5035000
1408;473000;5035000
1409;477000;5035000
1410;481000;5035000
1411;485000;5035000
1412;489000;5035000
1413;493000;5035000
1414;497000;5035000
1415;501000;5035000
1416;505000;5035000
1417;509000;5035000
1418;513000;5035000
1419;517000;5035000
1420;521000;5035000
1421;525000;5035000
1422;529000;5035000
1423;533000;5035000
1424;537000;5035000
1425;541000;5035000
1426;545000;5035000
1427;549000;5035000
1428;553000;5035000
1429;557000;5035000
1430;561000;5035000
1431;565000;5035000
1432;569000;5035000
1433;573000;5035000
1434;577000;5035000
1435;581000;5035000
1436;585000;5035000
1437;589000;5035000
1438;593000;5035000
1439;597000;5035000
1440;601000;5035000
1441;605000;5035000
1442;609000;5035000
1443;613000;5035000
1444;617000;5035000
1445;621000;5035000
1446;625000;5035000
1447;629000;5035000
1448;633000;5035000
1449;637000;5035000
1450;641000;5035000
1451;645000;5035000
1452;649000;5035000
1453;653000;5035000
1454;657000;5035000
1455;661000;5035000
1456;665000;5035000
1457;669000;5035000
1458;673000;5035000
1459;677000;5035000
1460;681000;5035000
1461;685000;5035000
1462;689000;5035000
1463;693000;5035000
1464;697000;5035000
1465;457000;5039000
1466;461000;5039000
1467;465000;5039000
1468;469000;5039000
1469;473000;5039000
1470;477000;5039000
1471;481000;5039000
1472;485000;5039000
1473;489000;5039000
1474;493000;5039000
1475;497000;5039000
1476;501000;5039000
1477;505000;5039000
1478;509000;5039000
1479;513000;5039000
1480;517000;5039000
1481;521000;5039000
1482;525000;5039000
1483;529000;5039000
1484;533000;5039000
1485;537000;5039000
1486;541000;5039000
1487;545000;5039000
1488;549000;5039000
1489;553000;5039000
1490;557000;5039000
1491;561000;5039000
1492;565000;5039000
1493;569000;5039000
1494;573000;5039000
1495;577000;5039000
1496;581000;5039000
1497;585000;5039000
1498;589000;5039000
1499;593000;5039000
1500;597000;5039000
1501;601000;5039000
1502;605000;5039000
1503;609000;5039000
1504;613000;5039000
1505;617000;5039000
1506;621000;5039000
1507;625000;5039000
1508;629000;5039000
1509;633000;5039000
1510;637000;5039000
1511;641000;5039000
1512;645000;5039000
1513;649000;5039000
1514;653000;5039000
1515;657000;5039000
1516;661000;5039000
1517;665000;5039000
1518;669000;5039000
1519;673000;5039000
1520;677000;5039000
1521;681000;5039000
1522;685000;5039000
1523;689000;5039000
1524;693000;5039000
1525;697000;5039000
1526;457000;5043000
1527;461000;5043000
1528;465000;5043000
1529;469000;5043000
1530;473000;5043000
1531;477000;5043000
1532;481000;5043000
1533;485000;5043000
1534;489000;5043000
1535;493000;5043000
1536;497000;5043000
1537;501000;5043000
1538;505000;5043000
1539;509000;5043000
1540;513000;5043000
1541;517000;5043000
1542;521000;5043000
1543;525000;5043000
1544;529000;5043000
1545;533000;5043000
1546;537000;5043000
1547;541000;5043000
1548;545000;5043000
1549;549000;5043000
1550;553000;5043000
1551;557000;5043000
1552;561000;5043000
1553;565000;5043000
1554;569000;5043000
1555;573000;5043000
1556;577000;5043000
1557;581000;5043000
1558;585000;5043000
1559;589000;5043000
1560;593000;5043000
1561;597000;5043000
1562;601000;5043000
1563;605000;5043000
1564;609000;5043000
1565;613000;5043000
1566;617000;5043000
1567;621000;5043000
1568;625000;5043000
1569;629000;5043000
1570;633000;5043000
1571;637000;5043000
1572;641000;5043000
1573;645000;5043000
1574;649000;5043000
1575;653000;5043000
1576;657000;5043000
1577;661000;5043000
1578;665000;5043000
1579;669000;5043000
1580;673000;5043000
1581;677000;5043000
1582;681000;5043000
1583;685000;5043000
1584;689000;5043000
1585;693000;5043000
1586;697000;5043000
1587;457000;5047000
1588;461000;5047000
1589;465000;5047000
1590;469000;5047000
1591;473000;5047000
1592;477000;5047000
1593;481000;5047000
1594;485000;5047000
1595;489000;5047000
1596;493000;5047000
1597;497000;5047000
1598;501000;5047000
1599;505000;5047000
1600;509000;5047000
1601;513000;5047000
1602;517000;5047000
1603;521000;5047000
1604;525000;5047000
1605;529000;5047000
1606;533000;5047000
1607;537000;5047000
1608;541000;5047000
1609;545000;5047000
1610;549000;5047000
1611;553000;5047000
1612;557000;5047000
1613;561000;5047000
1614;565000;5047000
1615;569000;5047000
1616;573000;5047000
1617;577000;5047000
1618;581000;5047000
1619;585000;5047000
1620;589000;5047000
1621;593000;5047000
1622;597000;5047000
1623;601000;5047000
1624;605000;5047000
1625;609000;5047000
1626;613000;5047000
1627;617000;5047000
1628;621000;5047000
1629;625000;5047000
1630;629000;5047000
1631;633000;5047000
1632;637000;5047000
1633;641000;5047000
1634;645000;5047000
1635;649000;5047000
1636;653000;5047000
1637;657000;5047000
1638;661000;5047000
1639;665000;5047000
1640;669000;5047000
1641;673000;5047000
1642;677000;5047000
1643;681000;5047000
1644;685000;5047000
1645;689000;5047000
1646;693000;5047000
1647;697000;5047000
1648;457000;5051000
1649;461000;5051000
1650;465000;5051000
1651;469000;5051000
1652;473000;5051000
1653;477000;5051000
1654;481000;5051000
1655;485000;5051000
1656;489000;5051000
1657;493000;5051000
1658;497000;5051000
1659;501000;5051000
1660;505000;5051000
1661;509000;5051000
1662;513000;5051000
1663;517000;5051000
1664;521000;5051000
1665;525000;5051000
1666;529000;5051000
1667;533000;5051000
1668;537000;5051000
1669;541000;5051000
1670;545000;5051000
1671;549000;5051000
1672;553000;5051000
1673;557000;5051000
1674;561000;5051000
1675;565000;5051000
1676;569000;5051000
1677;573000;5051000
1678;577000;5051000
1679;581000;5051000
1680;585000;5051000
1681;589000;5051000
1682;593000;5051000
1683;597000;5051000
1684;601000;5051000
1685;605000;5051000
1686;609000;5051000
1687;613000;5051000
1688;617000;5051000
1689;621000;5051000
1690;625000;5051000
1691;629000;5051000
1692;633000;5051000
1693;637000;5051000
1694;641000;5051000
1695;645000;5051000
1696;649000;5051000
1697;653000;5051000
1698;657000;5051000
1699;661000;5051000
1700;665000;5051000
1701;669000;5051000
1702;673000;5051000
1703;677000;5051000
1704;681000;5051000
1705;685000;5051000
1706;689000;5051000
1707;693000;5051000
1708;697000;5051000
1709;457000;5055000
1710;461000;5055000
1711;465000;5055000
1712;469000;5055000
1713;473000;5055000
1714;477000;5055000
1715;481000;5055000
1716;485000;5055000
1717;489000;5055000
1718;493000;5055000
1719;497000;5055000
1720;501000;5055000
1721;505000;5055000
1722;509000;5055000
1723;513000;5055000
1724;517000;5055000
1725;521000;5055000
1726;525000;5055000
1727;529000;5055000
1728;533000;5055000
1729;537000;5055000
1730;541000;5055000
1731;545000;5055000
1732;549000;5055000
1733;553000;5055000
1734;557000;5055000
1735;561000;5055000
1736;565000;5055000
1737;569000;5055000
1738;573000;5055000
1739;577000;5055000
1740;581000;5055000
1741;585000;5055000
1742;589000;5055000
1743;593000;5055000
1744;597000;5055000
1745;601000;5055000
1746;605000;5055000
1747;609000;5055000
1748;613000;5055000
1749;617000;5055000
1750;621000;5055000
1751;625000;5055000
1752;629000;5055000
1753;633000;5055000
1754;637000;5055000
1755;641000;5055000
1756;645000;5055000
1757;649000;5055000
1758;653000;5055000
1759;657000;5055000
1760;661000;5055000
1761;665000;5055000
1762;669000;5055000
1763;673000;5055000
1764;677000;5055000
1765;681000;5055000
1766;685000;5055000
1767;689000;5055000
1768;693000;5055000
1769;697000;5055000
1770;457000;5059000
1771;461000;5059000
1772;465000;5059000
1773;469000;5059000
1774;473000;5059000
1775;477000;5059000
1776;481000;5059000
1777;485000;5059000
1778;489000;5059000
1779;493000;5059000
1780;497000;5059000
1781;501000;5059000
1782;505000;5059000
1783;509000;5059000
1784;513000;5059000
1785;517000;5059000
1786;521000;5059000
1787;525000;5059000
1788;529000;5059000
1789;533000;5059000
1790;537000;5059000
1791;541000;5059000
1792;545000;5059000
1793;549000;5059000
1794;553000;5059000
1795;557000;5059000
1796;561000;5059000
1797;565000;5059000
1798;569000;5059000
1799;573000;5059000
1800;577000;5059000
1801;581000;5059000
1802;585000;5059000
1803;589000;5059000
1804;593000;5059000
1805;597000;5059000
1806;601000;5059000
1807;605000;5059000
1808;609000;5059000
1809;613000;5059000
1810;617000;5059000
1811;621000;5059000
1812;625000;5059000
1813;629000;5059000
1814;633000;5059000
1815;637000;5059000
1816;641000;5059000
1817;645000;5059000
1818;649000;5059000
1819;653000;5059000
1820;657000;5059000
1821;661000;5059000
1822;665000;5059000
1823;669000;5059000
1824;673000;5059000
1825;677000;5059000
1826;681000;5059000
1827;685000;5059000
1828;689000;5059000
1829;693000;5059000
1830;697000;5059000
1831;457000;5063000
1832;461000;5063000
1833;465000;5063000
1834;469000;5063000
1835;473000;5063000
1836;477000;5063000
1837;481000;5063000
1838;485000;5063000
1839;489000;5063000
1840;493000;5063000
1841;497000;5063000
1842;501000;5063000
1843;505000;5063000
1844;509000;5063000
1845;513000;5063000
1846;517000;5063000
1847;521000;5063000
1848;525000;5063000
1849;529000;5063000
1850;533000;5063000
1851;537000;5063000
1852;541000;5063000
1853;545000;5063000
1854;549000;5063000
1855;553000;5063000
1856;557000;5063000
1857;561000;5063000
1858;565000;5063000
1859;569000;5063000
1860;573000;5063000
1861;577000;5063000
1862;581000;5063000
1863;585000;5063000
1864;589000;5063000
1865;593000;5063000
1866;597000;5063000
1867;601000;5063000
1868;605000;5063000
1869;609000;5063000
1870;613000;5063000
1871;617000;5063000
1872;621000;5063000
1873;625000;5063000
1874;629000;5063000
1875;633000;5063000
1876;637000;5063000
1877;641000;5063000
1878;645000;5063000
1879;649000;5063000
1880;653000;5063000
1881;657000;5063000
1882;661000;5063000
1883;665000;5063000
1884;669000;5063000
1885;673000;5063000
1886;677000;5063000
1887;681000;5063000
1888;685000;5063000
1889;689000;5063000
1890;693000;5063000
1891;697000;5063000
1892;457000;5067000
1893;461000;5067000
1894;465000;5067000
1895;469000;5067000
1896;473000;5067000
1897;477000;5067000
1898;481000;5067000
1899;485000;5067000
1900;489000;5067000
1901;493000;5067000
1902;497000;5067000
1903;501000;5067000
1904;505000;5067000
1905;509000;5067000
1906;513000;5067000
1907;517000;5067000
1908;521000;5067000
1909;525000;5067000
1910;529000;5067000
1911;533000;5067000
1912;537000;5067000
1913;541000;5067000
1914;545000;5067000
1915;549000;5067000
1916;553000;5067000
1917;557000;5067000
1918;561000;5067000
1919;565000;5067000
1920;569000;5067000
1921;573000;5067000
1922;577000;5067000
1923;581000;5067000
1924;585000;5067000
1925;589000;5067000
1926;593000;5067000
1927;597000;5067000
1928;601000;5067000
1929;605000;5067000
1930;609000;5067000
1931;613000;5067000
1932;617000;5067000
1933;621000;5067000
1934;625000;5067000
1935;629000;5067000
1936;633000;5067000
1937;637000;5067000
1938;641000;5067000
1939;645000;5067000
1940;649000;5067000
1941;653000;5067000
1942;657000;5067000
1943;661000;5067000
1944;665000;5067000
1945;669000;5067000
1946;673000;5067000
1947;677000;5067000
1948;681000;5067000
1949;685000;5067000
1950;689000;5067000
1951;693000;5067000
1952;697000;5067000
1953;457000;5071000
1954;461000;5071000
1955;465000;5071000
1956;469000;5071000
1957;473000;5071000
1958;477000;5071000
1959;481000;5071000
1960;485000;5071000
1961;489000;5071000
1962;493000;5071000
1963;497000;5071000
1964;501000;5071000
1965;505000;5071000
1966;509000;5071000
1967;513000;5071000
1968;517000;5071000
1969;521000;5071000
1970;525000;5071000
1971;529000;5071000
1972;533000;5071000
1973;537000;5071000
1974;541000;5071000
1975;545000;5071000
1976;549000;5071000
1977;553000;5071000
1978;557000;5071000
1979;561000;5071000
1980;565000;5071000
1981;569000;5071000
1982;573000;5071000
1983;577000;5071000
1984;581000;5071000
1985;585000;5071000
1986;589000;5071000
1987;593000;5071000
1988;597000;5071000
1989;601000;5071000
1990;605000;5071000
1991;609000;5071000
1992;613000;5071000
1993;617000;5071000
1994;621000;5071000
1995;625000;5071000
1996;629000;5071000
1997;633000;5071000
1998;637000;5071000
1999;641000;5071000
2000;645000;5071000
2001;649000;5071000
2002;653000;5071000
2003;657000;5071000
2004;661000;5071000
2005;665000;5071000
2006;669000;5071000
2007;673000;5071000
2008;677000;5071000
2009;681000;5071000
2010;685000;5071000
2011;689000;5071000
2012;693000;5071000
2013;697000;5071000
2014;457000;5075000
2015;461000;5075000
2016;465000;5075000
2017;469000;5075000
2018;473000;5075000
2019;477000;5075000
2020;481000;5075000
2021;485000;5075000
2022;489000;5075000
2023;493000;5075000
2024;497000;5075000
2025;501000;5075000
2026;505000;5075000
2027;509000;5075000
2028;513000;5075000
2029;517000;5075000
2030;521000;5075000
2031;525000;5075000
2032;529000;5075000
2033;533000;5075000
2034;537000;5075000
2035;541000;5075000
2036;545000;5075000
2037;549000;5075000
2038;553000;5075000
2039;557000;5075000
2040;561000;5075000
2041;565000;5075000
2042;569000;5075000
2043;573000;5075000
2044;577000;5075000
2045;581000;5075000
2046;585000;5075000
2047;589000;5075000
2048;593000;5075000
2049;597000;5075000
2050;601000;5075000
2051;605000;5075000
2052;609000;5075000
2053;613000;5075000
2054;617000;5075000
2055;621000;5075000
2056;625000;5075000
2057;629000;5075000
2058;633000;5075000
2059;637000;5075000
2060;641000;5075000
2061;645000;5075000
2062;649000;5075000
2063;653000;5075000
2064;657000;5075000
2065;661000;5075000
2066;665000;5075000
2067;669000;5075000
2068;673000;5075000
2069;677000;5075000
2070;681000;5075000
2071;685000;5075000
2072;689000;5075000
2073;693000;5075000
2074;697000;5075000
2075;457000;5079000
2076;461000;5079000
2077;465000;5079000
2078;469000;5079000
2079;473000;5079000
2080;477000;5079000
2081;481000;5079000
2082;485000;5079000
2083;489000;5079000
2084;493000;5079000
2085;497000;5079000
2086;501000;5079000
2087;505000;5079000
2088;509000;5079000
2089;513000;5079000
2090;517000;5079000
2091;521000;5079000
2092;525000;5079000
2093;529000;5079000
2094;533000;5079000
2095;537000;5079000
2096;541000;5079000
2097;545000;5079000
2098;549000;5079000
2099;553000;5079000
2100;557000;5079000
2101;561000;5079000
2102;565000;5079000
2103;569000;5079000
2104;573000;5079000
2105;577000;5079000
2106;581000;5079000
2107;585000;5079000
2108;589000;5079000
2109;593000;5079000
2110;597000;5079000
2111;601000;5079000
2112;605000;5079000
2113;609000;5079000
2114;613000;5079000
2115;617000;5079000
2116;621000;5079000
2117;625000;5079000
2118;629000;5079000
2119;633000;5079000
2120;637000;5079000
2121;641000;5079000
2122;645000;5079000
2123;649000;5079000
2124;653000;5079000
2125;657000;5079000
2126;661000;5079000
2127;665000;5079000
2128;669000;5079000
2129;673000;5079000
2130;677000;5079000
2131;681000;5079000
2132;685000;5079000
2133;689000;5079000
2134;693000;5079000
2135;697000;5079000
2136;457000;5083000
2137;461000;5083000
2138;465000;5083000
2139;469000;5083000
2140;473000;5083000
2141;477000;5083000
2142;481000;5083000
2143;485000;5083000
2144;489000;5083000
2145;493000;5083000
2146;497000;5083000
2147;501000;5083000
2148;505000;5083000
2149;509000;5083000
2150;513000;5083000
2151;517000;5083000
2152;521000;5083000
2153;525000;5083000
2154;529000;5083000
2155;533000;5083000
2156;537000;5083000
2157;541000;5083000
2158;545000;5083000
2159;549000;5083000
2160;553000;5083000
2161;557000;5083000
2162;561000;5083000
2163;565000;5083000
2164;569000;5083000
2165;573000;5083000
2166;577000;5083000
2167;581000;5083000
2168;585000;5083000
2169;589000;5083000
2170;593000;5083000
2171;597000;5083000
2172;601000;5083000
2173;605000;5083000
2174;609000;5083000
2175;613000;5083000
2176;617000;5083000
2177;621000;5083000
2178;625000;5083000
2179;629000;5083000
2180;633000;5083000
2181;637000;5083000
2182;641000;5083000
2183;645000;5083000
2184;649000;5083000
2185;653000;5083000
2186;657000;5083000
2187;661000;5083000
2188;665000;5083000
2189;669000;5083000
2190;673000;5083000
2191;677000;5083000
2192;681000;5083000
2193;685000;5083000
2194;689000;5083000
2195;693000;5083000
2196;697000;5083000
2197;457000;5087000
2198;461000;5087000
2199;465000;5087000
2200;469000;5087000
2201;473000;5087000
2202;477000;5087000
2203;481000;5087000
2204;485000;5087000
2205;489000;5087000
2206;493000;5087000
2207;497000;5087000
2208;501000;5087000
2209;505000;5087000
2210;509000;5087000
2211;513000;5087000
2212;517000;5087000
2213;521000;5087000
2214;525000;5087000
2215;529000;5087000
2216;533000;5087000
2217;537000;5087000
2218;541000;5087000
2219;545000;5087000
2220;549000;5087000
2221;553000;5087000
2222;557000;5087000
2223;561000;5087000
2224;565000;5087000
2225;569000;5087000
2226;573000;5087000
2227;577000;5087000
2228;581000;5087000
2229;585000;5087000
2230;589000;5087000
2231;593000;5087000
2232;597000;5087000
2233;601000;5087000
2234;605000;5087000
2235;609000;5087000
2236;613000;5087000
2237;617000;5087000
2238;621000;5087000
2239;625000;5087000
2240;629000;5087000
2241;633000;5087000
2242;637000;5087000
2243;641000;5087000
2244;645000;5087000
2245;649000;5087000
2246;653000;5087000
2247;657000;5087000
2248;661000;5087000
2249;665000;5087000
2250;669000;5087000
2251;673000;5087000
2252;677000;5087000
2253;681000;5087000
2254;685000;5087000
2255;689000;5087000
2256;693000;5087000
2257;697000;5087000
2258;457000;5091000
2259;461000;5091000
2260;465000;5091000
2261;469000;5091000
2262;473000;5091000
2263;477000;5091000
2264;481000;5091000
2265;485000;5091000
2266;489000;5091000
2267;493000;5091000
2268;497000;5091000
2269;501000;5091000
2270;505000;5091000
2271;509000;5091000
2272;513000;5091000
2273;517000;5091000
2274;521000;5091000
2275;525000;5091000
2276;529000;5091000
2277;533000;5091000
2278;537000;5091000
2279;541000;5091000
2280;545000;5091000
2281;549000;5091000
2282;553000;5091000
2283;557000;5091000
2284;561000;5091000
2285;565000;5091000
2286;569000;5091000
2287;573000;5091000
2288;577000;5091000
2289;581000;5091000
2290;585000;5091000
2291;589000;5091000
2292;593000;5091000
2293;597000;5091000
2294;601000;5091000
2295;605000;5091000
2296;609000;5091000
2297;613000;5091000
2298;617000;5091000
2299;621000;5091000
2300;625000;5091000
2301;629000;5091000
2302;633000;5091000
2303;637000;5091000
2304;641000;5091000
2305;645000;5091000
2306;649000;5091000
2307;653000;5091000
2308;657000;5091000
2309;661000;5091000
2310;665000;5091000
2311;669000;5091000
2312;673000;5091000
2313;677000;5091000
2314;681000;5091000
2315;685000;5091000
2316;689000;5091000
2317;693000;5091000
2318;697000;5091000
2319;457000;5095000
2320;461000;5095000
2321;465000;5095000
2322;469000;5095000
2323;473000;5095000
2324;477000;5095000
2325;481000;5095000
2326;485000;5095000
2327;489000;5095000
2328;493000;5095000
2329;497000;5095000
2330;501000;5095000
2331;505000;5095000
2332;509000;5095000
2333;513000;5095000
2334;517000;5095000
2335;521000;5095000
2336;525000;5095000
2337;529000;5095000
2338;533000;5095000
2339;537000;5095000
2340;541000;5095000
2341;545000;5095000
2342;549000;5095000
2343;553000;5095000
2344;557000;5095000
2345;561000;5095000
2346;565000;5095000
2347;569000;5095000
2348;573000;5095000
2349;577000;5095000
2350;581000;5095000
2351;585000;5095000
2352;589000;5095000
2353;593000;5095000
2354;597000;5095000
2355;601000;5095000
2356;605000;5095000
2357;609000;5095000
2358;613000;5095000
2359;617000;5095000
2360;621000;5095000
2361;625000;5095000
2362;629000;5095000
2363;633000;5095000
2364;637000;5095000
2365;641000;5095000
2366;645000;5095000
2367;649000;5095000
2368;653000;5095000
2369;657000;5095000
2370;661000;5095000
2371;665000;5095000
2372;669000;5095000
2373;673000;5095000
2374;677000;5095000
2375;681000;5095000
2376;685000;5095000
2377;689000;5095000
2378;693000;5095000
2379;697000;5095000
2380;457000;5099000
2381;461000;5099000
2382;465000;5099000
2383;469000;5099000
2384;473000;5099000
2385;477000;5099000
2386;481000;5099000
2387;485000;5099000
2388;489000;5099000
2389;493000;5099000
2390;497000;5099000
2391;501000;5099000
2392;505000;5099000
2393;509000;5099000
2394;513000;5099000
2395;517000;5099000
2396;521000;5099000
2397;525000;5099000
2398;529000;5099000
2399;533000;5099000
2400;537000;5099000
2401;541000;5099000
2402;545000;5099000
2403;549000;5099000
2404;553000;5099000
2405;557000;5099000
2406;561000;5099000
2407;565000;5099000
2408;569000;5099000
2409;573000;5099000
2410;577000;5099000
2411;581000;5099000
2412;585000;5099000
2413;589000;5099000
2414;593000;5099000
2415;597000;5099000
2416;601000;5099000
